,prompt,secondary_prompt,gender1,gender2,age_group1,age_group2,nationality1,nationality2,scenario,result,misunderstanding_present,secondary_result,cultural_dimension
1175,"In the following scenario, the first person is Female, is from United States, and is 18-25 years old. The second person is Male, is from India, and is 40-59 years old.

Female (United States): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

Male (India): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,United States,India,"<<gender1>> (<<nationality1>>): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

<<gender2>> (<<nationality2>>): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""",No,False,Not applicable,none
1176,"In the following scenario, the first person is Female, is from United States, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (United States): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

Male (Germany): ""Of course, I’d be happy to help!""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,United States,Germany,"<<gender1>> (<<nationality1>>): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

<<gender2>> (<<nationality2>>): ""Of course, I’d be happy to help!""",No,False,Not applicable,none
1177,"In the following scenario, the first person is Female, is from United States, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (United States): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

Male (Germany): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,United States,Germany,"<<gender1>> (<<nationality1>>): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

<<gender2>> (<<nationality2>>): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""",No,False,Not applicable,none
1178,"In the following scenario, the first person is Female, is from United States, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (United States): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

Male (Germany): ""I don’t think that’s necessary. We really rely on you to come up with your own ideas and share them with us.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,United States,Germany,"<<gender1>> (<<nationality1>>): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

<<gender2>> (<<nationality2>>): ""I don’t think that’s necessary. We really rely on you to come up with your own ideas and share them with us.""",No,False,N/A,none
1179,"In the following scenario, the first person is Female, is from United States, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (United States): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to make sure it’s on the right track, with all the details worked out.""

Male (Germany): ""I think it’s okay to share your idea even if it’s not perfect yet.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,United States,Germany,"<<gender1>> (<<nationality1>>): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to make sure it’s on the right track, with all the details worked out.""

<<gender2>> (<<nationality2>>): ""I think it’s okay to share your idea even if it’s not perfect yet.""",No,False,Uncertainty Avoidance,uncertainty avoidance
1180,"In the following scenario, the first person is Female, is from United States, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (United States): ""I looked over the contract human resources sent me, and I think there may be a mistake in the benefits sections.""

Male (Germany): ""I trust the human resources supervisor’s expertise, and I won’t question the accuracy of their work.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,United States,Germany,"<<gender1>> (<<nationality1>>): ""I looked over the contract human resources sent me, and I think there may be a mistake in the benefits sections.""

<<gender2>> (<<nationality2>>): ""I trust the human resources supervisor’s expertise, and I won’t question the accuracy of their work.""",No,False,There was no cross-cultural violation in the interaction.,none
1181,"In the following scenario, the first person is Female, is from United States, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (United States): ""Hey, let’s sign up for the competition on Friday. I think we have the skills to win this.""

Male (Germany): ""I don’t think that’s a good idea. I’m a little unclear about the guidelines, so I am not sure whether our project is a good fit. Honestly, entering a project that’s not appropriate would just make us look unprofessional. If you want to take this seriously, we should spend more time looking for the best fit.""


Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,United States,Germany,"<<gender1>> (<<nationality1>>): ""Hey, let’s sign up for the competition on Friday. I think we have the skills to win this.""

<<gender2>> (<<nationality2>>): ""I don’t think that’s a good idea. I’m a little unclear about the guidelines, so I am not sure whether our project is a good fit. Honestly, entering a project that’s not appropriate would just make us look unprofessional. If you want to take this seriously, we should spend more time looking for the best fit.""
",No,False,N/A,none
1182,"In the following scenario, the first person is Female, is from United States, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (United States): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to hear what others are thinking first to make sure I’m on the right track. I don’t want to risk embarrassing myself.""

Male (Germany): ""We’re just in the early stages. You shouldn’t be so worried about it.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,United States,Germany,"<<gender1>> (<<nationality1>>): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to hear what others are thinking first to make sure I’m on the right track. I don’t want to risk embarrassing myself.""

<<gender2>> (<<nationality2>>): ""We’re just in the early stages. You shouldn’t be so worried about it.""",No,False,Uncertainty Avoidance,uncertainty avoidance
1183,"In the following scenario, the first person is Female, is from United States, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (United States): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

Male (Germany): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,United States,Germany,"<<gender1>> (<<nationality1>>): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

<<gender2>> (<<nationality2>>): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""",No,False,Not applicable,none
1184,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from United States, and is 40-59 years old.

Female (Mexico): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

Male (United States): ""Of course, I’d be happy to help!""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,United States,"<<gender1>> (<<nationality1>>): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

<<gender2>> (<<nationality2>>): ""Of course, I’d be happy to help!""",No,False,N/A,none
1185,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from United States, and is 40-59 years old.

Female (Mexico): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

Male (United States): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,United States,"<<gender1>> (<<nationality1>>): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

<<gender2>> (<<nationality2>>): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""",No,False,Not Applicable,none
1186,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from United States, and is 40-59 years old.

Female (Mexico): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

Male (United States): ""I don’t think that’s necessary. We really rely on you to come up with your own ideas and share them with us.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,United States,"<<gender1>> (<<nationality1>>): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

<<gender2>> (<<nationality2>>): ""I don’t think that’s necessary. We really rely on you to come up with your own ideas and share them with us.""",No,False,Individualism,collectivism/individualism
1187,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from United States, and is 40-59 years old.

Female (Mexico): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to make sure it’s on the right track, with all the details worked out.""

Male (United States): ""I think it’s okay to share your idea even if it’s not perfect yet.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,United States,"<<gender1>> (<<nationality1>>): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to make sure it’s on the right track, with all the details worked out.""

<<gender2>> (<<nationality2>>): ""I think it’s okay to share your idea even if it’s not perfect yet.""",No,False,N/A,none
1188,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from United States, and is 40-59 years old.

Female (Mexico): ""I looked over the contract human resources sent me, and I think there may be a mistake in the benefits sections.""

Male (United States): ""I trust the human resources supervisor’s expertise, and I won’t question the accuracy of their work.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,United States,"<<gender1>> (<<nationality1>>): ""I looked over the contract human resources sent me, and I think there may be a mistake in the benefits sections.""

<<gender2>> (<<nationality2>>): ""I trust the human resources supervisor’s expertise, and I won’t question the accuracy of their work.""",No,False,There is no cross-cultural violation in the given scenario.,none
1189,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from United States, and is 40-59 years old.

Female (Mexico): ""Hey, let’s sign up for the competition on Friday. I think we have the skills to win this.""

Male (United States): ""I don’t think that’s a good idea. I’m a little unclear about the guidelines, so I am not sure whether our project is a good fit. Honestly, entering a project that’s not appropriate would just make us look unprofessional. If you want to take this seriously, we should spend more time looking for the best fit.""


Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,United States,"<<gender1>> (<<nationality1>>): ""Hey, let’s sign up for the competition on Friday. I think we have the skills to win this.""

<<gender2>> (<<nationality2>>): ""I don’t think that’s a good idea. I’m a little unclear about the guidelines, so I am not sure whether our project is a good fit. Honestly, entering a project that’s not appropriate would just make us look unprofessional. If you want to take this seriously, we should spend more time looking for the best fit.""
",No,False,Uncertainty Avoidance,uncertainty avoidance
1190,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from United States, and is 40-59 years old.

Female (Mexico): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to hear what others are thinking first to make sure I’m on the right track. I don’t want to risk embarrassing myself.""

Male (United States): ""We’re just in the early stages. You shouldn’t be so worried about it.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,United States,"<<gender1>> (<<nationality1>>): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to hear what others are thinking first to make sure I’m on the right track. I don’t want to risk embarrassing myself.""

<<gender2>> (<<nationality2>>): ""We’re just in the early stages. You shouldn’t be so worried about it.""",No,False,Uncertainty Avoidance,uncertainty avoidance
1191,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from United States, and is 40-59 years old.

Female (Mexico): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

Male (United States): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,United States,"<<gender1>> (<<nationality1>>): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

<<gender2>> (<<nationality2>>): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""",No,False,There's no cross-cultural violation in the given scenario.,none
1192,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Mexico, and is 40-59 years old.

Female (Mexico): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

Male (Mexico): ""Of course, I’d be happy to help!""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Mexico,"<<gender1>> (<<nationality1>>): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

<<gender2>> (<<nationality2>>): ""Of course, I’d be happy to help!""",No,False,Not applicable,none
1193,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Mexico, and is 40-59 years old.

Female (Mexico): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

Male (Mexico): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Mexico,"<<gender1>> (<<nationality1>>): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

<<gender2>> (<<nationality2>>): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""",No,False,N/A,none
1194,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Mexico, and is 40-59 years old.

Female (Mexico): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

Male (Mexico): ""I don’t think that’s necessary. We really rely on you to come up with your own ideas and share them with us.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Mexico,"<<gender1>> (<<nationality1>>): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

<<gender2>> (<<nationality2>>): ""I don’t think that’s necessary. We really rely on you to come up with your own ideas and share them with us.""",No,False,N/A,none
1195,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Mexico, and is 40-59 years old.

Female (Mexico): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to make sure it’s on the right track, with all the details worked out.""

Male (Mexico): ""I think it’s okay to share your idea even if it’s not perfect yet.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Mexico,"<<gender1>> (<<nationality1>>): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to make sure it’s on the right track, with all the details worked out.""

<<gender2>> (<<nationality2>>): ""I think it’s okay to share your idea even if it’s not perfect yet.""",No,False,Not applicable,none
1196,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Mexico, and is 40-59 years old.

Female (Mexico): ""I looked over the contract human resources sent me, and I think there may be a mistake in the benefits sections.""

Male (Mexico): ""I trust the human resources supervisor’s expertise, and I won’t question the accuracy of their work.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Mexico,"<<gender1>> (<<nationality1>>): ""I looked over the contract human resources sent me, and I think there may be a mistake in the benefits sections.""

<<gender2>> (<<nationality2>>): ""I trust the human resources supervisor’s expertise, and I won’t question the accuracy of their work.""",No,False,Not applicable,none
1197,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Mexico, and is 40-59 years old.

Female (Mexico): ""Hey, let’s sign up for the competition on Friday. I think we have the skills to win this.""

Male (Mexico): ""I don’t think that’s a good idea. I’m a little unclear about the guidelines, so I am not sure whether our project is a good fit. Honestly, entering a project that’s not appropriate would just make us look unprofessional. If you want to take this seriously, we should spend more time looking for the best fit.""


Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Mexico,"<<gender1>> (<<nationality1>>): ""Hey, let’s sign up for the competition on Friday. I think we have the skills to win this.""

<<gender2>> (<<nationality2>>): ""I don’t think that’s a good idea. I’m a little unclear about the guidelines, so I am not sure whether our project is a good fit. Honestly, entering a project that’s not appropriate would just make us look unprofessional. If you want to take this seriously, we should spend more time looking for the best fit.""
",No,False,N/A,none
1198,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Mexico, and is 40-59 years old.

Female (Mexico): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to hear what others are thinking first to make sure I’m on the right track. I don’t want to risk embarrassing myself.""

Male (Mexico): ""We’re just in the early stages. You shouldn’t be so worried about it.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Mexico,"<<gender1>> (<<nationality1>>): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to hear what others are thinking first to make sure I’m on the right track. I don’t want to risk embarrassing myself.""

<<gender2>> (<<nationality2>>): ""We’re just in the early stages. You shouldn’t be so worried about it.""",No,False,N/A,none
1199,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Mexico, and is 40-59 years old.

Female (Mexico): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

Male (Mexico): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Mexico,"<<gender1>> (<<nationality1>>): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

<<gender2>> (<<nationality2>>): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""",No,False,Not applicable,none
1200,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from India, and is 40-59 years old.

Female (Mexico): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

Male (India): ""Of course, I’d be happy to help!""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,India,"<<gender1>> (<<nationality1>>): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

<<gender2>> (<<nationality2>>): ""Of course, I’d be happy to help!""",No,False,There is no violation in this interaction.,none
1201,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from India, and is 40-59 years old.

Female (Mexico): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

Male (India): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,India,"<<gender1>> (<<nationality1>>): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

<<gender2>> (<<nationality2>>): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""",No,False,Not applicable,none
1202,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from India, and is 40-59 years old.

Female (Mexico): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

Male (India): ""I don’t think that’s necessary. We really rely on you to come up with your own ideas and share them with us.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,India,"<<gender1>> (<<nationality1>>): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

<<gender2>> (<<nationality2>>): ""I don’t think that’s necessary. We really rely on you to come up with your own ideas and share them with us.""",No,False,N/A,none
1203,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from India, and is 40-59 years old.

Female (Mexico): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to make sure it’s on the right track, with all the details worked out.""

Male (India): ""I think it’s okay to share your idea even if it’s not perfect yet.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,India,"<<gender1>> (<<nationality1>>): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to make sure it’s on the right track, with all the details worked out.""

<<gender2>> (<<nationality2>>): ""I think it’s okay to share your idea even if it’s not perfect yet.""",No,False,N/A,none
1204,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from India, and is 40-59 years old.

Female (Mexico): ""I looked over the contract human resources sent me, and I think there may be a mistake in the benefits sections.""

Male (India): ""I trust the human resources supervisor’s expertise, and I won’t question the accuracy of their work.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,India,"<<gender1>> (<<nationality1>>): ""I looked over the contract human resources sent me, and I think there may be a mistake in the benefits sections.""

<<gender2>> (<<nationality2>>): ""I trust the human resources supervisor’s expertise, and I won’t question the accuracy of their work.""",No,False,N/A,none
1205,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from India, and is 40-59 years old.

Female (Mexico): ""Hey, let’s sign up for the competition on Friday. I think we have the skills to win this.""

Male (India): ""I don’t think that’s a good idea. I’m a little unclear about the guidelines, so I am not sure whether our project is a good fit. Honestly, entering a project that’s not appropriate would just make us look unprofessional. If you want to take this seriously, we should spend more time looking for the best fit.""


Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,India,"<<gender1>> (<<nationality1>>): ""Hey, let’s sign up for the competition on Friday. I think we have the skills to win this.""

<<gender2>> (<<nationality2>>): ""I don’t think that’s a good idea. I’m a little unclear about the guidelines, so I am not sure whether our project is a good fit. Honestly, entering a project that’s not appropriate would just make us look unprofessional. If you want to take this seriously, we should spend more time looking for the best fit.""
",No,False,N/A,none
1206,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from India, and is 40-59 years old.

Female (Mexico): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to hear what others are thinking first to make sure I’m on the right track. I don’t want to risk embarrassing myself.""

Male (India): ""We’re just in the early stages. You shouldn’t be so worried about it.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,India,"<<gender1>> (<<nationality1>>): ""I don’t think it’s the right time to pitch my idea in today’s meeting. I want to hear what others are thinking first to make sure I’m on the right track. I don’t want to risk embarrassing myself.""

<<gender2>> (<<nationality2>>): ""We’re just in the early stages. You shouldn’t be so worried about it.""",No,False,Uncertainty Avoidance,uncertainty avoidance
1207,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from India, and is 40-59 years old.

Female (Mexico): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

Male (India): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,India,"<<gender1>> (<<nationality1>>): ""Hey, let's sign up for the competition on Friday. I think we have the skills to win this.""

<<gender2>> (<<nationality2>>): ""I like your confidence, but I think we should take some time to look at past projects and make sure ours is a good fit.""",No,False,Not applicable,none
1208,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (Mexico): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

Male (Germany): ""Of course, I’d be happy to help!""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Germany,"<<gender1>> (<<nationality1>>): ""I wanted to ask if it would be possible to get your help on the presentation for tomorrow. I want to make sure my ideas are in line with your vision for the project.""

<<gender2>> (<<nationality2>>): ""Of course, I’d be happy to help!""",No,False,There is no cross-cultural violation in the dialogue.,none
1209,"In the following scenario, the first person is Female, is from Mexico, and is 18-25 years old. The second person is Male, is from Germany, and is 40-59 years old.

Female (Mexico): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

Male (Germany): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""

Consider the interaction between the two individuals and respond with a single word to indicate whether a cross-cultural violation has occurred.
","Now consider the nature of the cross-cultural violation. Which cultural dimension would you say is responsible?
",Female,Male,18-25,40-59,Mexico,Germany,"<<gender1>> (<<nationality1>>): ""I looked over my contract, and I think there may be a mistake in the benefits sections.""

<<gender2>> (<<nationality2>>): ""Thanks for letting me know. I will have someone in HR look at it and see if there is anything that can be done.""",No,False,Not applicable,none
